gene_name	target_id	length	eff_length	est_counts	tpm	gene_id	transcript_name
RAB11FIP5	ENST00000258098.6|ENSG00000135631.16|OTTHUMG00000129779.4|OTTHUMT00000251995.2|RAB11FIP5-201|RAB11FIP5|4342|protein_coding|	4342	4120.73	616.379	1.06931	ENSG00000135631.16	RAB11FIP5-201
RAB12	ENST00000329286.7|ENSG00000206418.4|OTTHUMG00000178949.2|-|RAB12-201|RAB12|2138|protein_coding|	2138	1916.73	1065.81	3.97513	ENSG00000206418.4	RAB12-201
RAB13	ENST00000368575.3|ENSG00000143545.8|OTTHUMG00000036589.2|OTTHUMT00000088992.1|RAB13-201|RAB13|1176|protein_coding|	1176	954.731	906.733	6.78938	ENSG00000143545.8	RAB13-201
RAB14	ENST00000451303.1|ENSG00000119396.10|OTTHUMG00000020582.2|OTTHUMT00000053858.2|RAB14-202|RAB14|711|protein_coding|	711	489.761	189.963	2.77278	ENSG00000119396.10	RAB14-202
RAB15	ENST00000426039.8|ENSG00000139998.15|OTTHUMG00000142810.7|OTTHUMT00000497173.1|RAB15-202|RAB15|3259|protein_coding|	3259	3037.73	9.0	0.0211799	ENSG00000139998.15	RAB15-202
RAB17	ENST00000264601.7|ENSG00000124839.12|OTTHUMG00000133299.5|OTTHUMT00000257084.2|RAB17-201|RAB17|1966|protein_coding|	1966	1744.73	0.0	0.0	ENSG00000124839.12	RAB17-201
RAB18	ENST00000375802.7|ENSG00000099246.16|OTTHUMG00000017861.5|OTTHUMT00000047328.1|RAB18-202|RAB18|617|protein_coding|	617	395.761	168.433	3.04247	ENSG00000099246.16	RAB18-202
RAB19	ENST00000495590.5|ENSG00000146955.10|OTTHUMG00000157410.2|OTTHUMT00000348741.2|RAB19-202|RAB19|645|protein_coding|	645	423.761	0.0	0.0	ENSG00000146955.10	RAB19-202
RAB1A	ENST00000409751.1|ENSG00000138069.17|OTTHUMG00000152725.3|OTTHUMT00000327574.1|RAB1A-202|RAB1A|1333|protein_coding|	1333	1111.73	805.993	5.18278	ENSG00000138069.17	RAB1A-202
RAB1B	ENST00000311481.10|ENSG00000174903.15|OTTHUMG00000166916.2|OTTHUMT00000391886.2|RAB1B-201|RAB1B|2007|protein_coding|	2007	1785.73	5892.0	23.5873	ENSG00000174903.15	RAB1B-201
RAB20	ENST00000267328.4|ENSG00000139832.4|OTTHUMG00000017343.3|OTTHUMT00000045760.3|RAB20-201|RAB20|1518|protein_coding|	1518	1296.73	396.0	2.18312	ENSG00000139832.4	RAB20-201
RAB21	ENST00000261263.4|ENSG00000080371.5|OTTHUMG00000169572.2|OTTHUMT00000404855.2|RAB21-201|RAB21|15546|protein_coding|	15546	15324.7	1491.8	0.695903	ENSG00000080371.5	RAB21-201
RAB22A	ENST00000244040.3|ENSG00000124209.3|OTTHUMG00000032844.2|OTTHUMT00000079880.2|RAB22A-201|RAB22A|8670|protein_coding|	8670	8448.73	1082.38	0.91584	ENSG00000124209.3	RAB22A-201
RAB23	ENST00000468148.5|ENSG00000112210.11|OTTHUMG00000014918.2|-|RAB23-202|RAB23|4837|protein_coding|	4837	4615.73	733.408	1.13589	ENSG00000112210.11	RAB23-202
RAB24	ENST00000303251.10|ENSG00000169228.13|OTTHUMG00000130849.5|OTTHUMT00000253416.1|RAB24-201|RAB24|1311|protein_coding|	1311	1089.73	1271.54	8.34148	ENSG00000169228.13	RAB24-201
RAB25	ENST00000361084.9|ENSG00000132698.14|OTTHUMG00000017457.2|OTTHUMT00000046185.2|RAB25-201|RAB25|1110|protein_coding|	1110	888.731	1.0	0.0080438	ENSG00000132698.14	RAB25-201
RAB26	ENST00000210187.10|ENSG00000167964.12|OTTHUMG00000128829.3|OTTHUMT00000250767.2|RAB26-201|RAB26|1675|protein_coding|	1675	1453.73	39.0526	0.192043	ENSG00000167964.12	RAB26-201
RAB27A	ENST00000569493.5|ENSG00000069974.15|OTTHUMG00000131959.3|OTTHUMT00000419674.1|RAB27A-212|RAB27A|1013|protein_coding|	1013	791.731	1010.94	9.12807	ENSG00000069974.15	RAB27A-212
RAB27B	ENST00000262094.9|ENSG00000041353.9|OTTHUMG00000132710.6|OTTHUMT00000256008.3|RAB27B-201|RAB27B|7281|protein_coding|	7281	7059.73	239.762	0.242786	ENSG00000041353.9	RAB27B-201
RAB28	ENST00000510528.1|ENSG00000157869.14|OTTHUMG00000090543.2|OTTHUMT00000359159.1|RAB28-206|RAB28|193|protein_coding|	193	21.1488	10.8472	3.6666	ENSG00000157869.14	RAB28-206
RAB29	ENST00000414729.1|ENSG00000117280.12|OTTHUMG00000035998.3|OTTHUMT00000087734.2|RAB29-203|RAB29|1157|protein_coding|	1157	935.731	103.008	0.786958	ENSG00000117280.12	RAB29-203
RAB2A	ENST00000531289.5|ENSG00000104388.14|OTTHUMG00000134298.4|OTTHUMT00000383457.1|RAB2A-211|RAB2A|1058|protein_coding|	1058	836.731	1693.1	14.4653	ENSG00000104388.14	RAB2A-211
RAB2B	ENST00000397762.5|ENSG00000129472.14|OTTHUMG00000029693.8|OTTHUMT00000074053.4|RAB2B-201|RAB2B|2928|protein_coding|	2928	2706.73	232.892	0.615094	ENSG00000129472.14	RAB2B-201
RAB30	ENST00000534301.5|ENSG00000137502.9|OTTHUMG00000166973.3|OTTHUMT00000392147.2|RAB30-215|RAB30|580|protein_coding|	580	358.761	19.7935	0.394411	ENSG00000137502.9	RAB30-215
RAB31	ENST00000578921.5|ENSG00000168461.12|OTTHUMG00000178513.4|OTTHUMT00000442280.3|RAB31-207|RAB31|4055|protein_coding|	4055	3833.73	4273.95	7.96965	ENSG00000168461.12	RAB31-207
RAB32	ENST00000367495.3|ENSG00000118508.4|OTTHUMG00000015755.1|OTTHUMT00000042579.1|RAB32-201|RAB32|1217|protein_coding|	1217	995.731	639.0	4.58765	ENSG00000118508.4	RAB32-201
RAB33A	ENST00000257017.4|ENSG00000134594.4|OTTHUMG00000022391.1|OTTHUMT00000058246.1|RAB33A-201|RAB33A|1258|protein_coding|	1258	1036.73	3.0	0.0206865	ENSG00000134594.4	RAB33A-201
RAB33B	ENST00000305626.5|ENSG00000172007.5|OTTHUMG00000133384.3|OTTHUMT00000257235.2|RAB33B-201|RAB33B|4562|protein_coding|	4562	4340.73	271.501	0.447136	ENSG00000172007.5	RAB33B-201
RAB34	ENST00000582934.1|ENSG00000109113.19|OTTHUMG00000132680.13|OTTHUMT00000446809.2|RAB34-220|RAB34|546|protein_coding|	546	324.775	35.7362	0.786605	ENSG00000109113.19	RAB34-220
RAB35	ENST00000229340.9|ENSG00000111737.11|OTTHUMG00000169159.4|OTTHUMT00000402599.2|RAB35-201|RAB35|2945|protein_coding|	2945	2723.73	3129.51	8.2138	ENSG00000111737.11	RAB35-201
RAB36	ENST00000420895.1|ENSG00000100228.12|OTTHUMG00000150601.2|OTTHUMT00000319048.1|RAB36-203|RAB36|554|protein_coding|	554	332.775	4.94585	0.106248	ENSG00000100228.12	RAB36-203
RAB37	ENST00000340415.7|ENSG00000172794.19|OTTHUMG00000134282.4|OTTHUMT00000258876.2|RAB37-201|RAB37|3804|protein_coding|	3804	3582.73	0.0	0.0	ENSG00000172794.19	RAB37-201
RAB38	ENST00000243662.10|ENSG00000123892.11|OTTHUMG00000167288.3|OTTHUMT00000394015.2|RAB38-201|RAB38|1465|protein_coding|	1465	1243.73	19.009	0.109261	ENSG00000123892.11	RAB38-201
RAB39A	ENST00000320578.2|ENSG00000179331.2|OTTHUMG00000166367.1|OTTHUMT00000389423.1|RAB39A-201|RAB39A|1830|protein_coding|	1830	1608.73	6.90279	0.0306741	ENSG00000179331.2	RAB39A-201
RAB39B	ENST00000369454.3|ENSG00000155961.4|OTTHUMG00000022659.2|OTTHUMT00000058792.2|RAB39B-201|RAB39B|3505|protein_coding|	3505	3283.73	2.0	0.00435406	ENSG00000155961.4	RAB39B-201
RAB3A	ENST00000222256.8|ENSG00000105649.9|OTTHUMG00000137378.4|OTTHUMT00000268056.2|RAB3A-201|RAB3A|1528|protein_coding|	1528	1306.73	33.2623	0.181969	ENSG00000105649.9	RAB3A-201
RAB3B	ENST00000371655.3|ENSG00000169213.6|OTTHUMG00000008627.1|OTTHUMT00000023816.1|RAB3B-201|RAB3B|12844|protein_coding|	12844	12622.7	132.928	0.0752828	ENSG00000169213.6	RAB3B-201
RAB3C	ENST00000282878.5|ENSG00000152932.7|OTTHUMG00000097053.3|OTTHUMT00000214156.3|RAB3C-201|RAB3C|8896|protein_coding|	8896	8674.73	3.01617	0.0024856	ENSG00000152932.7	RAB3C-201
RAB3D	ENST00000222120.7|ENSG00000105514.7|OTTHUMG00000180835.2|OTTHUMT00000453211.1|RAB3D-201|RAB3D|4273|protein_coding|	4273	4051.73	165.945	0.292789	ENSG00000105514.7	RAB3D-201
RAB3GAP1	ENST00000264158.12|ENSG00000115839.17|OTTHUMG00000154889.2|OTTHUMT00000337514.2|RAB3GAP1-201|RAB3GAP1|4914|protein_coding|	4914	4692.73	1352.71	2.06069	ENSG00000115839.17	RAB3GAP1-201
RAB3GAP2	ENST00000358951.6|ENSG00000118873.15|OTTHUMG00000037139.5|OTTHUMT00000090205.2|RAB3GAP2-202|RAB3GAP2|7257|protein_coding|	7257	7035.73	3857.8	3.91978	ENSG00000118873.15	RAB3GAP2-202
RAB3IL1	ENST00000531922.1|ENSG00000167994.11|OTTHUMG00000167524.2|OTTHUMT00000394922.2|RAB3IL1-205|RAB3IL1|866|protein_coding|	866	644.761	197.187	2.18631	ENSG00000167994.11	RAB3IL1-205
RAB3IP	ENST00000550647.5|ENSG00000127328.21|OTTHUMG00000169437.2|OTTHUMT00000403919.1|RAB3IP-213|RAB3IP|742|protein_coding|	742	520.761	57.0616	0.783316	ENSG00000127328.21	RAB3IP-213
RAB40A	ENST00000372633.1|ENSG00000172476.4|OTTHUMG00000022100.2|OTTHUMT00000057714.1|RAB40A-202|RAB40A|3126|protein_coding|	3126	2904.73	20.0	0.0492216	ENSG00000172476.4	RAB40A-202
RAB40AL	ENST00000218249.7|ENSG00000102128.8|OTTHUMG00000022084.2|OTTHUMT00000057679.2|RAB40AL-201|RAB40AL|1029|protein_coding|	1029	807.731	6.0	0.0531026	ENSG00000102128.8	RAB40AL-201
RAB40B	ENST00000571995.5|ENSG00000141542.10|OTTHUMG00000177806.1|OTTHUMT00000439007.1|RAB40B-206|RAB40B|3859|protein_coding|	3859	3637.73	153.391	0.30144	ENSG00000141542.10	RAB40B-206
RAB40C	ENST00000248139.7|ENSG00000197562.9|OTTHUMG00000047854.6|OTTHUMT00000109079.4|RAB40C-201|RAB40C|2699|protein_coding|	2699	2477.73	656.045	1.89283	ENSG00000197562.9	RAB40C-201
RAB41	ENST00000509895.5|ENSG00000147127.8|OTTHUMG00000021772.5|OTTHUMT00000358984.2|RAB41-203|RAB41|573|protein_coding|	573	351.761	0.0	0.0	ENSG00000147127.8	RAB41-203
RAB42	ENST00000373826.3|ENSG00000188060.7|OTTHUMG00000003656.2|OTTHUMT00000010371.1|RAB42-201|RAB42|1950|protein_coding|	1950	1728.73	15.348	0.0634681	ENSG00000188060.7	RAB42-201
RAB43	ENST00000615093.1|ENSG00000172780.16|OTTHUMG00000137364.3|-|RAB43-208|RAB43|783|protein_coding|	783	561.761	179.083	2.27894	ENSG00000172780.16	RAB43-208
RAB44	ENST00000612677.5|ENSG00000255587.8|OTTHUMG00000016308.5|OTTHUMT00000043674.5|RAB44-201|RAB44|4274|protein_coding|	4274	4052.73	0.0	0.0	ENSG00000255587.8	RAB44-201
RAB4A	ENST00000366690.4|ENSG00000168118.11|OTTHUMG00000037627.4|OTTHUMT00000091727.3|RAB4A-201|RAB4A|2966|protein_coding|	2966	2744.73	762.663	1.98639	ENSG00000168118.11	RAB4A-201
RAB4B	ENST00000357052.7|ENSG00000167578.17|OTTHUMG00000182694.5|OTTHUMT00000463210.3|RAB4B-201|RAB4B|1133|protein_coding|	1133	911.731	243.701	1.91083	ENSG00000167578.17	RAB4B-201
RAB5A	ENST00000273047.8|ENSG00000144566.10|OTTHUMG00000129889.5|OTTHUMT00000252137.2|RAB5A-201|RAB5A|2536|protein_coding|	2536	2314.73	1743.66	5.38508	ENSG00000144566.10	RAB5A-201
RAB5B	ENST00000553116.5|ENSG00000111540.15|OTTHUMG00000169682.3|OTTHUMT00000405395.1|RAB5B-210|RAB5B|3322|protein_coding|	3322	3100.73	1425.85	3.28731	ENSG00000111540.15	RAB5B-210
RAB5C	ENST00000346213.8|ENSG00000108774.14|OTTHUMG00000169703.3|OTTHUMT00000405509.1|RAB5C-201|RAB5C|1671|protein_coding|	1671	1449.73	3261.94	16.0849	ENSG00000108774.14	RAB5C-201
RAB5IF	ENST00000344795.7|ENSG00000101084.17|OTTHUMG00000032384.3|OTTHUMT00000079010.2|RAB5IF-202|RAB5IF|1114|protein_coding|	1114	892.731	3200.96	25.6325	ENSG00000101084.17	RAB5IF-202
RAB6A	ENST00000336083.7|ENSG00000175582.19|OTTHUMG00000134308.6|OTTHUMT00000259241.2|RAB6A-202|RAB6A|3085|protein_coding|	3085	2863.73	1348.29	3.36576	ENSG00000175582.19	RAB6A-202
RAB6B	ENST00000486858.5|ENSG00000154917.10|OTTHUMG00000159749.6|OTTHUMT00000357155.1|RAB6B-205|RAB6B|880|protein_coding|	880	658.761	26.2352	0.2847	ENSG00000154917.10	RAB6B-205
RAB6C	ENST00000410061.3|ENSG00000222014.5|OTTHUMG00000153487.3|OTTHUMT00000331384.1|RAB6C-201|RAB6C|3075|protein_coding|	3075	2853.73	0.0	0.0	ENSG00000222014.5	RAB6C-201
RAB6D	ENST00000623617.2|ENSG00000233087.7|OTTHUMG00000153556.3|OTTHUMT00000331622.2|RAB6D-201|RAB6D|3032|protein_coding|	3032	2810.73	0.0	0.0	ENSG00000233087.7	RAB6D-201
RAB7A	ENST00000265062.7|ENSG00000075785.12|OTTHUMG00000159812.2|OTTHUMT00000357479.1|RAB7A-201|RAB7A|2244|protein_coding|	2244	2022.73	2092.71	7.39609	ENSG00000075785.12	RAB7A-201
RAB7B	ENST00000617070.4|ENSG00000276600.4|OTTHUMG00000189246.1|OTTHUMT00000479162.1|RAB7B-201|RAB7B|2888|protein_coding|	2888	2666.73	0.0	0.0	ENSG00000276600.4	RAB7B-201
RAB8A	ENST00000300935.7|ENSG00000167461.11|OTTHUMG00000182238.1|OTTHUMT00000460186.1|RAB8A-201|RAB8A|2827|protein_coding|	2827	2605.73	1931.51	5.29905	ENSG00000167461.11	RAB8A-201
RAB8B	ENST00000559006.1|ENSG00000166128.12|OTTHUMG00000132862.3|OTTHUMT00000417744.2|RAB8B-204|RAB8B|584|protein_coding|	584	362.761	238.741	4.70477	ENSG00000166128.12	RAB8B-204
RAB9A	ENST00000618931.2|ENSG00000123595.7|OTTHUMG00000021156.2|OTTHUMT00000055803.2|RAB9A-203|RAB9A|737|protein_coding|	737	515.761	122.303	1.6952	ENSG00000123595.7	RAB9A-203
RAB9B	ENST00000243298.2|ENSG00000123570.3|OTTHUMG00000022112.1|OTTHUMT00000057746.1|RAB9B-201|RAB9B|3748|protein_coding|	3748	3526.73	0.0	0.0	ENSG00000123570.3	RAB9B-201
RABAC1	ENST00000222008.10|ENSG00000105404.10|OTTHUMG00000182737.1|OTTHUMT00000463388.1|RABAC1-201|RABAC1|821|protein_coding|	821	599.761	457.936	5.45831	ENSG00000105404.10	RABAC1-201
RABEP1	ENST00000570487.1|ENSG00000029725.16|OTTHUMG00000177870.5|OTTHUMT00000439352.2|RABEP1-203|RABEP1|461|protein_coding|	461	239.798	101.622	3.02953	ENSG00000029725.16	RABEP1-203
RABEP2	ENST00000358201.8|ENSG00000177548.12|OTTHUMG00000176593.2|OTTHUMT00000432691.1|RABEP2-202|RABEP2|2821|protein_coding|	2821	2599.73	637.937	1.75421	ENSG00000177548.12	RABEP2-202
RABEPK	ENST00000394125.8|ENSG00000136933.16|OTTHUMG00000020674.2|-|RABEPK-204|RABEPK|1466|protein_coding|	1466	1244.73	711.957	4.08893	ENSG00000136933.16	RABEPK-204
RABGAP1	ENST00000402311.5|ENSG00000011454.16|OTTHUMG00000020633.5|OTTHUMT00000326639.2|RABGAP1-203|RABGAP1|543|protein_coding|	543	321.775	33.2074	0.737759	ENSG00000011454.16	RABGAP1-203
RABGAP1L	ENST00000251507.8|ENSG00000152061.23|OTTHUMG00000034899.9|OTTHUMT00000084497.1|RABGAP1L-201|RABGAP1L|2899|protein_coding|	2899	2677.73	924.878	2.46916	ENSG00000152061.23	RABGAP1L-201
RABGEF1	ENST00000450873.6|ENSG00000154710.17|OTTHUMG00000129547.8|OTTHUMT00000345648.2|RABGEF1-206|RABGEF1|2281|protein_coding|	2281	2059.73	435.746	1.51236	ENSG00000154710.17	RABGEF1-206
RABGGTA	ENST00000399409.7|ENSG00000100949.14|OTTHUMG00000171838.7|OTTHUMT00000415308.5|RABGGTA-202|RABGGTA|2265|protein_coding|	2265	2043.73	213.328	0.746201	ENSG00000100949.14	RABGGTA-202
RABGGTB	ENST00000319942.7|ENSG00000137955.15|OTTHUMG00000009786.2|OTTHUMT00000026972.1|RABGGTB-201|RABGGTB|1496|protein_coding|	1496	1274.73	397.967	2.23182	ENSG00000137955.15	RABGGTB-201
RABIF	ENST00000367262.3|ENSG00000183155.4|OTTHUMG00000041400.1|OTTHUMT00000099183.1|RABIF-201|RABIF|2430|protein_coding|	2430	2208.73	654.592	2.11865	ENSG00000183155.4	RABIF-201
RABL2A	ENST00000376439.3|ENSG00000144134.18|OTTHUMG00000047828.6|-|RABL2A-201|RABL2A|623|protein_coding|	623	401.761	6.30149	0.112126	ENSG00000144134.18	RABL2A-201
RABL2B	ENST00000413505.1|ENSG00000079974.17|OTTHUMG00000150156.5|OTTHUMT00000316616.4|RABL2B-207|RABL2B|391|protein_coding|	391	170.222	11.1824	0.469625	ENSG00000079974.17	RABL2B-207
RABL3	ENST00000273375.7|ENSG00000144840.9|OTTHUMG00000159668.2|OTTHUMT00000356776.1|RABL3-201|RABL3|3883|protein_coding|	3883	3661.73	327.613	0.639597	ENSG00000144840.9	RABL3-201
RABL6	ENST00000311502.11|ENSG00000196642.18|OTTHUMG00000020947.12|OTTHUMT00000055141.4|RABL6-201|RABL6|3091|protein_coding|	3091	2869.73	9084.12	22.6294	ENSG00000196642.18	RABL6-201
RAC1	ENST00000356142.4|ENSG00000136238.17|OTTHUMG00000023540.4|OTTHUMT00000242869.2|RAC1-202|RAC1|907|protein_coding|	907	685.761	2877.38	29.9955	ENSG00000136238.17	RAC1-202
RAC2	ENST00000249071.10|ENSG00000128340.14|OTTHUMG00000150540.2|OTTHUMT00000318812.1|RAC2-201|RAC2|1482|protein_coding|	1482	1260.73	1540.78	8.73676	ENSG00000128340.14	RAC2-201
RAC3	ENST00000580965.5|ENSG00000169750.8|OTTHUMG00000178455.2|OTTHUMT00000442065.2|RAC3-202|RAC3|831|protein_coding|	831	609.761	4307.01	50.4949	ENSG00000169750.8	RAC3-202
RACGAP1	ENST00000312377.9|ENSG00000161800.12|OTTHUMG00000169811.6|OTTHUMT00000405998.2|RACGAP1-201|RACGAP1|3073|protein_coding|	3073	2851.73	3291.19	8.25042	ENSG00000161800.12	RACGAP1-201
RACK1	ENST00000626067.1|ENSG00000204628.11|OTTHUMG00000163380.14|-|RACK1-235|RACK1|564|protein_coding|	564	342.761	17520.3	365.41	ENSG00000204628.11	RACK1-235
RAD1	ENST00000382038.6|ENSG00000113456.18|OTTHUMG00000090783.3|OTTHUMT00000207567.1|RAD1-203|RAD1|5770|protein_coding|	5770	5548.73	864.011	1.11316	ENSG00000113456.18	RAD1-203
RAD17	ENST00000509734.5|ENSG00000152942.18|OTTHUMG00000099357.11|OTTHUMT00000369171.1|RAD17-213|RAD17|3233|protein_coding|	3233	3011.73	881.177	2.0916	ENSG00000152942.18	RAD17-213
RAD18	ENST00000413832.1|ENSG00000070950.9|OTTHUMG00000090545.5|OTTHUMT00000318504.2|RAD18-202|RAD18|581|protein_coding|	581	359.761	122.978	2.44369	ENSG00000070950.9	RAD18-202
RAD21	ENST00000297338.6|ENSG00000164754.14|OTTHUMG00000164959.3|OTTHUMT00000381184.1|RAD21-201|RAD21|3749|protein_coding|	3749	3527.73	9636.28	19.5274	ENSG00000164754.14	RAD21-201
RAD21L1	ENST00000402452.5|ENSG00000244588.5|OTTHUMG00000031664.8|OTTHUMT00000077521.2|RAD21L1-202|RAD21L1|1707|protein_coding|	1707	1485.73	22.0898	0.106288	ENSG00000244588.5	RAD21L1-202
RAD23A	ENST00000316856.7|ENSG00000179262.9|OTTHUMG00000180723.3|OTTHUMT00000452751.1|RAD23A-201|RAD23A|1736|protein_coding|	1736	1514.73	4525.16	21.3565	ENSG00000179262.9	RAD23A-201
RAD23B	ENST00000358015.7|ENSG00000119318.12|OTTHUMG00000020446.2|OTTHUMT00000053548.1|RAD23B-201|RAD23B|4119|protein_coding|	4119	3897.73	4913.23	9.01129	ENSG00000119318.12	RAD23B-201
RAD50	ENST00000434288.1|ENSG00000113522.13|OTTHUMG00000059613.12|OTTHUMT00000132570.2|RAD50-204|RAD50|1052|protein_coding|	1052	830.731	85.8019	0.738359	ENSG00000113522.13	RAD50-204
RAD51	ENST00000423169.6|ENSG00000051180.16|OTTHUMG00000130067.9|OTTHUMT00000387935.1|RAD51-203|RAD51|1611|protein_coding|	1611	1389.73	949.853	4.88604	ENSG00000051180.16	RAD51-203
RAD51AP1	ENST00000544927.5|ENSG00000111247.14|OTTHUMG00000168125.5|OTTHUMT00000399208.1|RAD51AP1-213|RAD51AP1|787|protein_coding|	787	565.761	223.71	2.82673	ENSG00000111247.14	RAD51AP1-213
RAD51AP2	ENST00000399080.2|ENSG00000214842.5|OTTHUMG00000151761.3|OTTHUMT00000323801.3|RAD51AP2-201|RAD51AP2|3724|protein_coding|	3724	3502.73	0.0	0.0	ENSG00000214842.5	RAD51AP2-201
RAD51B	ENST00000553334.1|ENSG00000182185.18|OTTHUMG00000157530.6|OTTHUMT00000412813.2|RAD51B-215|RAD51B|249|protein_coding|	249	34.2876	9.32636	1.9445	ENSG00000182185.18	RAD51B-215
RAD51C	ENST00000421782.3|ENSG00000108384.14|OTTHUMG00000141292.7|OTTHUMT00000390431.2|RAD51C-203|RAD51C|567|protein_coding|	567	345.761	510.171	10.548	ENSG00000108384.14	RAD51C-203
RAD51D	ENST00000345365.10|ENSG00000185379.20|OTTHUMG00000132930.5|OTTHUMT00000256446.2|RAD51D-202|RAD51D|9988|protein_coding|	9988	9766.73	586.476	0.429272	ENSG00000185379.20	RAD51D-202
RAD51L3-RFFL	ENST00000591723.5|ENSG00000267618.5|OTTHUMG00000179827.5|OTTHUMT00000448459.2|RAD51L3-RFFL-201|RAD51L3-RFFL|676|protein_coding|	676	454.761	1.40543	0.0220932	ENSG00000267618.5	RAD51L3-RFFL-201
RAD52	ENST00000536177.5|ENSG00000002016.17|OTTHUMG00000090361.5|OTTHUMT00000397920.1|RAD52-211|RAD52|1139|protein_coding|	1139	917.731	87.8709	0.684481	ENSG00000002016.17	RAD52-211
RAD54B	ENST00000336148.9|ENSG00000197275.13|OTTHUMG00000133658.6|OTTHUMT00000257806.3|RAD54B-202|RAD54B|3068|protein_coding|	3068	2846.73	435.379	1.09333	ENSG00000197275.13	RAD54B-202
RAD54L	ENST00000442598.5|ENSG00000085999.11|OTTHUMG00000007772.5|-|RAD54L-202|RAD54L|2549|protein_coding|	2549	2327.73	869.482	2.67029	ENSG00000085999.11	RAD54L-202
RAD54L2	ENST00000409535.6|ENSG00000164080.13|OTTHUMG00000152936.5|OTTHUMT00000328700.2|RAD54L2-201|RAD54L2|9776|protein_coding|	9776	9554.73	967.34	0.723756	ENSG00000164080.13	RAD54L2-201
RAD9A	ENST00000307980.6|ENSG00000172613.7|OTTHUMG00000167670.7|OTTHUMT00000395481.2|RAD9A-201|RAD9A|2119|protein_coding|	2119	1897.73	690.173	2.59989	ENSG00000172613.7	RAD9A-201
RAD9B	ENST00000409246.5|ENSG00000151164.18|OTTHUMG00000152952.3|OTTHUMT00000328754.2|RAD9B-203|RAD9B|2794|protein_coding|	2794	2572.73	0.0	0.0	ENSG00000151164.18	RAD9B-203
RADIL	ENST00000399583.3|ENSG00000157927.16|OTTHUMG00000151753.3|OTTHUMT00000323769.2|RADIL-201|RADIL|3689|protein_coding|	3689	3467.73	425.203	0.876562	ENSG00000157927.16	RADIL-201
RAE1	ENST00000429339.5|ENSG00000101146.12|OTTHUMG00000032819.4|OTTHUMT00000259504.1|RAE1-205|RAE1|480|protein_coding|	480	258.798	387.49	10.7036	ENSG00000101146.12	RAE1-205
RAET1E	ENST00000532335.5|ENSG00000164520.11|OTTHUMG00000015796.4|OTTHUMT00000384020.1|RAET1E-207|RAET1E|2099|protein_coding|	2099	1877.73	5.00004	0.0190358	ENSG00000164520.11	RAET1E-207
RAET1G	ENST00000367360.6|ENSG00000203722.7|OTTHUMG00000015802.2|OTTHUMT00000042668.2|RAET1G-201|RAET1G|1107|protein_coding|	1107	885.731	0.0	0.0	ENSG00000203722.7	RAET1G-201
RAET1L	ENST00000367341.5|ENSG00000155918.7|OTTHUMG00000015809.1|OTTHUMT00000042676.1|RAET1L-202|RAET1L|1285|protein_coding|	1285	1063.73	0.0	0.0	ENSG00000155918.7	RAET1L-202
RAF1	ENST00000251849.8|ENSG00000132155.11|OTTHUMG00000129789.7|OTTHUMT00000252015.2|RAF1-201|RAF1|3300|protein_coding|	3300	3078.73	5589.22	12.9781	ENSG00000132155.11	RAF1-201
RAG1	ENST00000299440.5|ENSG00000166349.9|OTTHUMG00000166392.2|OTTHUMT00000389535.1|RAG1-201|RAG1|6564|protein_coding|	6564	6342.73	323.635	0.364763	ENSG00000166349.9	RAG1-201
RAG2	ENST00000529083.1|ENSG00000175097.7|OTTHUMG00000166393.4|OTTHUMT00000389561.3|RAG2-205|RAG2|572|protein_coding|	572	350.761	28.8068	0.587105	ENSG00000175097.7	RAG2-205
RAI1	ENST00000353383.5|ENSG00000108557.18|OTTHUMG00000059314.3|OTTHUMT00000131775.1|RAI1-201|RAI1|7662|protein_coding|	7662	7440.73	952.962	0.91557	ENSG00000108557.18	RAI1-201
RAI14	ENST00000265109.7|ENSG00000039560.13|OTTHUMG00000162019.3|OTTHUMT00000366786.1|RAI14-201|RAI14|5092|protein_coding|	5092	4870.73	2417.5	3.54817	ENSG00000039560.13	RAI14-201
RAI2	ENST00000415486.7|ENSG00000131831.17|OTTHUMG00000021209.4|OTTHUMT00000468163.1|RAI2-203|RAI2|2037|protein_coding|	2037	1815.73	0.0	0.0	ENSG00000131831.17	RAI2-203
RALA	ENST00000005257.6|ENSG00000006451.7|OTTHUMG00000128775.4|OTTHUMT00000250696.2|RALA-201|RALA|2880|protein_coding|	2880	2658.73	524.017	1.40897	ENSG00000006451.7	RALA-201
RALB	ENST00000272519.9|ENSG00000144118.13|OTTHUMG00000131435.21|OTTHUMT00000254232.3|RALB-201|RALB|2344|protein_coding|	2344	2122.73	1235.13	4.15959	ENSG00000144118.13	RALB-201
RALBP1	ENST00000383432.7|ENSG00000017797.12|OTTHUMG00000131596.5|OTTHUMT00000442868.1|RALBP1-202|RALBP1|4224|protein_coding|	4224	4002.73	5185.6	9.26135	ENSG00000017797.12	RALBP1-202
RALGAPA1	ENST00000307138.10|ENSG00000174373.16|OTTHUMG00000170619.6|OTTHUMT00000409828.2|RALGAPA1-201|RALGAPA1|7911|protein_coding|	7911	7689.73	634.409	0.589779	ENSG00000174373.16	RALGAPA1-201
RALGAPA2	ENST00000202677.11|ENSG00000188559.14|OTTHUMG00000032010.4|OTTHUMT00000471941.1|RALGAPA2-201|RALGAPA2|6152|protein_coding|	6152	5930.73	136.907	0.165024	ENSG00000188559.14	RALGAPA2-201
