gene_name	target_id	length	eff_length	est_counts	tpm	gene_id	transcript_name
TCEAL9	ENST00000372661.5|ENSG00000185222.9|OTTHUMG00000192586.1|OTTHUMT00000496902.1|TCEAL9-202|TCEAL9|1033|protein_coding|	1033	795.817	6.89267	0.167727	ENSG00000185222.9	TCEAL9-202
TCEANC	ENST00000380600.1|ENSG00000176896.8|OTTHUMG00000021154.3|OTTHUMT00000055796.1|TCEANC-201|TCEANC|2988|protein_coding|	2988	2750.82	58.7888	0.413868	ENSG00000176896.8	TCEANC-201
TCEANC2	ENST00000371331.1|ENSG00000116205.13|OTTHUMG00000008434.5|OTTHUMT00000023300.1|TCEANC2-202|TCEANC2|936|protein_coding|	936	698.817	42.7266	1.18403	ENSG00000116205.13	TCEANC2-202
TCERG1	ENST00000394421.6|ENSG00000113649.11|OTTHUMG00000129683.4|OTTHUMT00000373450.1|TCERG1-202|TCERG1|3633|protein_coding|	3633	3395.82	1074.2	6.12589	ENSG00000113649.11	TCERG1-202
TCERG1L	ENST00000368642.4|ENSG00000176769.9|OTTHUMG00000019276.3|OTTHUMT00000091619.2|TCERG1L-201|TCERG1L|2618|protein_coding|	2618	2380.82	0.0	0.0	ENSG00000176769.9	TCERG1L-201
TCF12	ENST00000557947.5|ENSG00000140262.17|OTTHUMG00000132047.13|OTTHUMT00000419541.2|TCF12-208|TCF12|575|protein_coding|	575	337.818	77.3613	4.43476	ENSG00000140262.17	TCF12-208
TCF15	ENST00000246080.3|ENSG00000125878.6|OTTHUMG00000031640.2|OTTHUMT00000077475.2|TCF15-201|TCF15|1555|protein_coding|	1555	1317.82	2.0	0.0293903	ENSG00000125878.6	TCF15-201
TCF19	ENST00000376257.7|ENSG00000137310.11|OTTHUMG00000031274.3|OTTHUMT00000076595.2|TCF19-202|TCF19|3290|protein_coding|	3290	3052.82	2222.07	14.0957	ENSG00000137310.11	TCF19-202
TCF20	ENST00000335626.8|ENSG00000100207.18|OTTHUMG00000150920.4|OTTHUMT00000320532.1|TCF20-201|TCF20|6237|protein_coding|	6237	5999.82	2072.23	6.68852	ENSG00000100207.18	TCF20-201
TCF21	ENST00000367882.4|ENSG00000118526.6|OTTHUMG00000015608.2|OTTHUMT00000042292.2|TCF21-202|TCF21|4551|protein_coding|	4551	4313.82	2.79936	0.0125669	ENSG00000118526.6	TCF21-202
TCF23	ENST00000296096.6|ENSG00000163792.6|OTTHUMG00000152031.2|OTTHUMT00000324980.2|TCF23-201|TCF23|4882|protein_coding|	4882	4644.82	14.8932	0.0620939	ENSG00000163792.6	TCF23-201
TCF24	ENST00000563496.1|ENSG00000261787.1|OTTHUMG00000177282.2|OTTHUMT00000436096.2|TCF24-201|TCF24|2450|protein_coding|	2450	2212.82	4.0	0.0350061	ENSG00000261787.1	TCF24-201
TCF25	ENST00000263346.12|ENSG00000141002.19|OTTHUMG00000138986.5|OTTHUMT00000272875.3|TCF25-201|TCF25|2233|protein_coding|	2233	1995.82	1511.44	14.6656	ENSG00000141002.19	TCF25-201
TCF3	ENST00000587235.5|ENSG00000071564.14|OTTHUMG00000180031.11|OTTHUMT00000473644.2|TCF3-210|TCF3|986|protein_coding|	986	748.817	607.586	15.7131	ENSG00000071564.14	TCF3-210
TCF4	ENST00000457482.7|ENSG00000196628.16|OTTHUMG00000132713.32|OTTHUMT00000421630.4|TCF4-204|TCF4|2372|protein_coding|	2372	2134.82	213.876	1.94012	ENSG00000196628.16	TCF4-204
TCF7	ENST00000342854.9|ENSG00000081059.19|OTTHUMG00000129124.4|OTTHUMT00000251172.1|TCF7-201|TCF7|3045|protein_coding|	3045	2807.82	1184.89	8.17221	ENSG00000081059.19	TCF7-201
TCF7L1	ENST00000442813.1|ENSG00000152284.4|OTTHUMG00000130026.5|OTTHUMT00000329002.4|TCF7L1-202|TCF7L1|559|protein_coding|	559	321.82	3.61967	0.217814	ENSG00000152284.4	TCF7L1-202
TCF7L2	ENST00000277945.11|ENSG00000148737.16|OTTHUMG00000019070.10|OTTHUMT00000050420.2|TCF7L2-201|TCF7L2|620|protein_coding|	620	382.817	0.988149	0.0499874	ENSG00000148737.16	TCF7L2-201
TCFL5	ENST00000335351.7|ENSG00000101190.12|OTTHUMG00000032939.2|OTTHUMT00000080079.2|TCFL5-202|TCFL5|2456|protein_coding|	2456	2218.82	300.059	2.61887	ENSG00000101190.12	TCFL5-202
TCHH	ENST00000368804.5|ENSG00000159450.12|OTTHUMG00000013066.2|OTTHUMT00000036671.2|TCHH-201|TCHH|6900|protein_coding|	6900	6662.82	0.0	0.0	ENSG00000159450.12	TCHH-201
TCHHL1	ENST00000368806.1|ENSG00000182898.3|OTTHUMG00000013058.2|OTTHUMT00000036638.2|TCHHL1-201|TCHHL1|3603|protein_coding|	3603	3365.82	0.0	0.0	ENSG00000182898.3	TCHHL1-201
TCHP	ENST00000405876.8|ENSG00000139437.17|OTTHUMG00000169281.4|OTTHUMT00000403287.2|TCHP-202|TCHP|3090|protein_coding|	3090	2852.82	371.248	2.52011	ENSG00000139437.17	TCHP-202
TCIM	ENST00000315792.4|ENSG00000176907.4|OTTHUMG00000164045.1|OTTHUMT00000376943.1|TCIM-201|TCIM|1854|protein_coding|	1854	1616.82	1.0	0.0119776	ENSG00000176907.4	TCIM-201
TCIRG1	ENST00000265686.7|ENSG00000110719.9|OTTHUMG00000167358.5|OTTHUMT00000394305.1|TCIRG1-201|TCIRG1|2677|protein_coding|	2677	2439.82	2038.1	16.177	ENSG00000110719.9	TCIRG1-201
TCL1A	ENST00000554012.5|ENSG00000100721.10|OTTHUMG00000171390.2|OTTHUMT00000413245.1|TCL1A-203|TCL1A|1391|protein_coding|	1391	1153.82	1463.18	24.5578	ENSG00000100721.10	TCL1A-203
TCL1B	ENST00000340722.7|ENSG00000213231.12|OTTHUMG00000028912.5|OTTHUMT00000315123.2|TCL1B-201|TCL1B|1166|protein_coding|	1166	928.817	0.0	0.0	ENSG00000213231.12	TCL1B-201
TCN1	ENST00000257264.3|ENSG00000134827.7|OTTHUMG00000167400.1|OTTHUMT00000394503.1|TCN1-201|TCN1|1582|protein_coding|	1582	1344.82	0.0	0.0	ENSG00000134827.7	TCN1-201
TCN2	ENST00000407817.3|ENSG00000185339.8|OTTHUMG00000151095.3|OTTHUMT00000321284.1|TCN2-203|TCN2|1870|protein_coding|	1870	1632.82	150.88	1.78946	ENSG00000185339.8	TCN2-203
TCOF1	ENST00000377797.7|ENSG00000070814.19|OTTHUMG00000130081.16|-|TCOF1-202|TCOF1|5095|protein_coding|	5095	4857.82	1413.92	5.63656	ENSG00000070814.19	TCOF1-202
TCP1	ENST00000392168.6|ENSG00000120438.11|OTTHUMG00000015937.5|OTTHUMT00000400058.2|TCP1-202|TCP1|1878|protein_coding|	1878	1640.82	3769.49	44.4889	ENSG00000120438.11	TCP1-202
TCP10	ENST00000366827.6|ENSG00000203690.12|OTTHUMG00000016026.9|OTTHUMT00000043135.3|TCP10-201|TCP10|2250|protein_coding|	2250	2012.82	0.0	0.0	ENSG00000203690.12	TCP10-201
TCP10L	ENST00000582575.1|ENSG00000242220.6|OTTHUMG00000064901.8|OTTHUMT00000446774.3|TCP10L-204|TCP10L|636|protein_coding|	636	398.817	2.02871	0.0985088	ENSG00000242220.6	TCP10L-204
TCP10L2	ENST00000486697.2|ENSG00000166984.11|OTTHUMG00000016014.8|OTTHUMT00000331449.4|TCP10L2-206|TCP10L2|416|protein_coding|	416	180.551	0.0	0.0	ENSG00000166984.11	TCP10L2-206
TCP11	ENST00000412155.6|ENSG00000124678.17|OTTHUMG00000014560.6|OTTHUMT00000040267.2|TCP11-206|TCP11|1690|protein_coding|	1690	1452.82	0.0	0.0	ENSG00000124678.17	TCP11-206
TCP11L1	ENST00000531632.6|ENSG00000176148.15|OTTHUMG00000165303.7|OTTHUMT00000468157.1|TCP11L1-209|TCP11L1|1898|protein_coding|	1898	1660.82	225.751	2.63231	ENSG00000176148.15	TCP11L1-209
TCP11L2	ENST00000299045.7|ENSG00000166046.10|OTTHUMG00000170087.3|OTTHUMT00000407206.1|TCP11L2-201|TCP11L2|2219|protein_coding|	2219	1981.82	21.7408	0.212442	ENSG00000166046.10	TCP11L2-201
TCP11X1	ENST00000622971.2|ENSG00000268235.7|OTTHUMG00000022051.4|OTTHUMT00000479801.2|TCP11X1-202|TCP11X1|1509|protein_coding|	1509	1271.82	0.0	0.0	ENSG00000268235.7	TCP11X1-202
TCP11X2	ENST00000453326.2|ENSG00000215029.9|OTTHUMG00000192406.1|-|TCP11X2-201|TCP11X2|1747|protein_coding|	1747	1509.82	0.0	0.0	ENSG00000215029.9	TCP11X2-201
TCTA	ENST00000273590.3|ENSG00000145022.4|OTTHUMG00000156846.2|OTTHUMT00000346210.1|TCTA-201|TCTA|2146|protein_coding|	2146	1908.82	513.186	5.20643	ENSG00000145022.4	TCTA-201
TCTE1	ENST00000371505.4|ENSG00000146221.9|OTTHUMG00000014763.1|OTTHUMT00000040736.1|TCTE1-202|TCTE1|3067|protein_coding|	3067	2829.82	4.00014	0.0273745	ENSG00000146221.9	TCTE1-202
TCTE3	ENST00000366774.3|ENSG00000184786.5|OTTHUMG00000016068.2|OTTHUMT00000043243.1|TCTE3-201|TCTE3|769|protein_coding|	769	531.817	0.0	0.0	ENSG00000184786.5	TCTE3-201
TCTEX1D1	ENST00000282670.6|ENSG00000152760.9|OTTHUMG00000009162.3|OTTHUMT00000025399.2|TCTEX1D1-201|TCTEX1D1|2001|protein_coding|	2001	1763.82	0.0	0.0	ENSG00000152760.9	TCTEX1D1-201
TCTEX1D2	ENST00000325318.9|ENSG00000213123.10|OTTHUMG00000186382.1|OTTHUMT00000341166.1|TCTEX1D2-201|TCTEX1D2|673|protein_coding|	673	435.817	83.2554	3.69945	ENSG00000213123.10	TCTEX1D2-201
TCTEX1D4	ENST00000339355.2|ENSG00000188396.3|OTTHUMG00000008586.1|OTTHUMT00000023733.1|TCTEX1D4-201|TCTEX1D4|763|protein_coding|	763	525.817	4.0	0.147318	ENSG00000188396.3	TCTEX1D4-201
TCTN1	ENST00000550703.6|ENSG00000204852.15|OTTHUMG00000150051.8|OTTHUMT00000404638.2|TCTN1-223|TCTN1|2149|protein_coding|	2149	1911.82	65.3747	0.662206	ENSG00000204852.15	TCTN1-223
TCTN2	ENST00000303372.6|ENSG00000168778.11|OTTHUMG00000168700.3|OTTHUMT00000400652.2|TCTN2-201|TCTN2|2912|protein_coding|	2912	2674.82	101.209	0.732746	ENSG00000168778.11	TCTN2-201
TCTN3	ENST00000371217.9|ENSG00000119977.20|OTTHUMG00000018814.6|OTTHUMT00000471858.1|TCTN3-203|TCTN3|2514|protein_coding|	2514	2276.82	481.483	4.09526	ENSG00000119977.20	TCTN3-203
TDG	ENST00000392872.7|ENSG00000139372.14|OTTHUMG00000168418.3|OTTHUMT00000399673.2|TDG-202|TDG|3251|protein_coding|	3251	3013.82	1827.04	11.7398	ENSG00000139372.14	TDG-202
TDGF1	ENST00000542931.6|ENSG00000241186.9|OTTHUMG00000191980.1|OTTHUMT00000491671.1|TDGF1-205|TDGF1|1192|protein_coding|	1192	954.817	17.9802	0.364673	ENSG00000241186.9	TDGF1-205
TDO2	ENST00000536354.2|ENSG00000151790.8|OTTHUMG00000161838.5|OTTHUMT00000366209.3|TDO2-208|TDO2|1701|protein_coding|	1701	1463.82	6.66944	0.0882331	ENSG00000151790.8	TDO2-208
TDP1	ENST00000393454.6|ENSG00000042088.13|OTTHUMG00000171016.3|OTTHUMT00000411237.1|TDP1-203|TDP1|2068|protein_coding|	2068	1830.82	545.653	5.77166	ENSG00000042088.13	TDP1-203
TDP2	ENST00000378198.8|ENSG00000111802.13|OTTHUMG00000014360.1|OTTHUMT00000040012.1|TDP2-202|TDP2|2071|protein_coding|	2071	1833.82	1006.08	10.6245	ENSG00000111802.13	TDP2-202
TDRD1	ENST00000251864.6|ENSG00000095627.9|OTTHUMG00000019083.2|-|TDRD1-201|TDRD1|4510|protein_coding|	4510	4272.82	5.05719	0.0229205	ENSG00000095627.9	TDRD1-201
TDRD10	ENST00000368482.8|ENSG00000163239.12|OTTHUMG00000037264.3|OTTHUMT00000090703.3|TDRD10-202|TDRD10|2331|protein_coding|	2331	2093.82	2.0	0.0184978	ENSG00000163239.12	TDRD10-202
TDRD12	ENST00000444215.6|ENSG00000173809.18|OTTHUMG00000177230.8|OTTHUMT00000435933.1|TDRD12-202|TDRD12|3934|protein_coding|	3934	3696.82	2.0	0.0104769	ENSG00000173809.18	TDRD12-202
TDRD15	ENST00000405799.1|ENSG00000218819.4|OTTHUMG00000151795.3|OTTHUMT00000323948.3|TDRD15-201|TDRD15|6135|protein_coding|	6135	5897.82	0.0	0.0	ENSG00000218819.4	TDRD15-201
TDRD3	ENST00000535286.5|ENSG00000083544.14|OTTHUMG00000017007.9|-|TDRD3-208|TDRD3|2579|protein_coding|	2579	2341.82	349.833	2.89292	ENSG00000083544.14	TDRD3-208
TDRD5	ENST00000367614.5|ENSG00000162782.15|OTTHUMG00000035259.1|OTTHUMT00000085295.1|TDRD5-202|TDRD5|3632|protein_coding|	3632	3394.82	0.0	0.0	ENSG00000162782.15	TDRD5-202
TDRD6	ENST00000544460.5|ENSG00000180113.15|OTTHUMG00000014788.1|-|TDRD6-203|TDRD6|8887|protein_coding|	8887	8649.82	0.0	0.0	ENSG00000180113.15	TDRD6-203
TDRD7	ENST00000355295.4|ENSG00000196116.7|OTTHUMG00000020326.1|OTTHUMT00000053322.1|TDRD7-201|TDRD7|3834|protein_coding|	3834	3596.82	1082.35	5.82743	ENSG00000196116.7	TDRD7-201
TDRD9	ENST00000409874.8|ENSG00000156414.18|OTTHUMG00000152876.3|OTTHUMT00000328325.3|TDRD9-202|TDRD9|4782|protein_coding|	4782	4544.82	0.0	0.0	ENSG00000156414.18	TDRD9-202
TDRKH	ENST00000368824.7|ENSG00000182134.15|OTTHUMG00000013062.4|OTTHUMT00000036644.2|TDRKH-203|TDRKH|2824|protein_coding|	2824	2586.82	117.924	0.88281	ENSG00000182134.15	TDRKH-203
TDRP	ENST00000324079.10|ENSG00000180190.11|OTTHUMG00000163593.2|OTTHUMT00000374442.1|TDRP-201|TDRP|3395|protein_coding|	3395	3157.82	3.99981	0.0245291	ENSG00000180190.11	TDRP-201
TEAD1	ENST00000638666.1|ENSG00000187079.16|OTTHUMG00000165878.6|-|TEAD1-207|TEAD1|1281|protein_coding|	1281	1043.82	1.50899	0.0279957	ENSG00000187079.16	TEAD1-207
TEAD2	ENST00000593945.5|ENSG00000074219.13|OTTHUMG00000183174.3|OTTHUMT00000465463.1|TEAD2-204|TEAD2|2141|protein_coding|	2141	1903.82	4.0	0.0406878	ENSG00000074219.13	TEAD2-204
TEAD3	ENST00000338863.11|ENSG00000007866.20|OTTHUMG00000014571.5|OTTHUMT00000040298.3|TEAD3-201|TEAD3|2983|protein_coding|	2983	2745.82	0.0	0.0	ENSG00000007866.20	TEAD3-201
TEAD4	ENST00000397122.6|ENSG00000197905.8|OTTHUMG00000168153.2|OTTHUMT00000398477.1|TEAD4-203|TEAD4|1396|protein_coding|	1396	1158.82	9.78496	0.163521	ENSG00000197905.8	TEAD4-203
TEC	ENST00000381501.7|ENSG00000135605.12|OTTHUMG00000128623.8|OTTHUMT00000250492.3|TEC-201|TEC|3687|protein_coding|	3687	3449.82	667.168	3.74515	ENSG00000135605.12	TEC-201
TECPR1	ENST00000447648.6|ENSG00000205356.9|OTTHUMG00000154273.6|OTTHUMT00000334661.1|TECPR1-204|TECPR1|6564|protein_coding|	6564	6326.82	529.703	1.62135	ENSG00000205356.9	TECPR1-204
TECPR2	ENST00000558678.1|ENSG00000196663.15|OTTHUMG00000171776.2|OTTHUMT00000415840.1|TECPR2-203|TECPR2|4281|protein_coding|	4281	4043.82	209.434	1.00296	ENSG00000196663.15	TECPR2-203
TECR	ENST00000215567.9|ENSG00000099797.14|OTTHUMG00000183290.3|OTTHUMT00000466000.1|TECR-201|TECR|1171|protein_coding|	1171	933.817	1143.09	23.7055	ENSG00000099797.14	TECR-201
TECRL	ENST00000381210.7|ENSG00000205678.7|OTTHUMG00000160680.7|OTTHUMT00000361705.4|TECRL-201|TECRL|3573|protein_coding|	3573	3335.82	21.0186	0.12202	ENSG00000205678.7	TECRL-201
TECTA	ENST00000642222.1|ENSG00000109927.10|OTTHUMG00000149908.4|OTTHUMT00000497330.1|TECTA-204|TECTA|7162|protein_coding|	7162	6924.82	16.0	0.0447446	ENSG00000109927.10	TECTA-204
TECTB	ENST00000643850.1|ENSG00000119913.5|OTTHUMG00000019056.3|OTTHUMT00000497545.1|TECTB-202|TECTB|3581|protein_coding|	3581	3343.82	0.0	0.0	ENSG00000119913.5	TECTB-202
TEDC1	ENST00000392522.7|ENSG00000185347.17|OTTHUMG00000170426.4|OTTHUMT00000074613.3|TEDC1-204|TEDC1|1630|protein_coding|	1630	1392.82	258.321	3.59166	ENSG00000185347.17	TEDC1-204
TEDC2	ENST00000361837.8|ENSG00000162062.14|OTTHUMG00000128859.5|OTTHUMT00000250802.3|TEDC2-201|TEDC2|1662|protein_coding|	1662	1424.82	303.692	4.12765	ENSG00000162062.14	TEDC2-201
TEDDM1	ENST00000367565.1|ENSG00000203730.2|OTTHUMG00000037398.1|OTTHUMT00000091029.1|TEDDM1-201|TEDDM1|2500|protein_coding|	2500	2262.82	5.10907	0.0437242	ENSG00000203730.2	TEDDM1-201
TEF	ENST00000266304.8|ENSG00000167074.14|OTTHUMG00000150968.2|OTTHUMT00000320692.1|TEF-201|TEF|4394|protein_coding|	4394	4156.82	305.028	1.42105	ENSG00000167074.14	TEF-201
TEFM	ENST00000581216.5|ENSG00000172171.10|OTTHUMG00000179029.1|OTTHUMT00000444498.1|TEFM-205|TEFM|1891|protein_coding|	1891	1653.82	114.523	1.34102	ENSG00000172171.10	TEFM-205
TEK	ENST00000519080.1|ENSG00000120156.20|OTTHUMG00000019712.5|OTTHUMT00000379467.2|TEK-203|TEK|1543|protein_coding|	1543	1305.82	1.59409	0.0236407	ENSG00000120156.20	TEK-203
TEKT1	ENST00000571744.1|ENSG00000167858.12|OTTHUMG00000102063.4|OTTHUMT00000439449.3|TEKT1-202|TEKT1|384|protein_coding|	384	151.292	0.0	0.0	ENSG00000167858.12	TEKT1-202
TEKT2	ENST00000207457.7|ENSG00000092850.11|OTTHUMG00000007629.3|OTTHUMT00000020200.1|TEKT2-201|TEKT2|1509|protein_coding|	1509	1271.82	0.0	0.0	ENSG00000092850.11	TEKT2-201
TEKT3	ENST00000543896.1|ENSG00000125409.12|OTTHUMG00000058965.8|OTTHUMT00000396712.3|TEKT3-209|TEKT3|483|protein_coding|	483	245.952	1.0	0.078737	ENSG00000125409.12	TEKT3-209
TEKT4	ENST00000295201.4|ENSG00000163060.7|OTTHUMG00000130396.2|OTTHUMT00000252777.1|TEKT4-201|TEKT4|1505|protein_coding|	1505	1267.82	6.28471	0.0959971	ENSG00000163060.7	TEKT4-201
TEKT5	ENST00000576638.1|ENSG00000153060.7|OTTHUMG00000129750.2|OTTHUMT00000436363.1|TEKT5-203|TEKT5|771|protein_coding|	771	533.817	2.0	0.0725549	ENSG00000153060.7	TEKT5-203
TELO2	ENST00000262319.10|ENSG00000100726.14|OTTHUMG00000044471.7|OTTHUMT00000103602.2|TELO2-201|TELO2|3314|protein_coding|	3314	3076.82	1714.3	10.7898	ENSG00000100726.14	TELO2-201
TEN1	ENST00000397640.5|ENSG00000257949.6|OTTHUMG00000132686.5|OTTHUMT00000255983.1|TEN1-201|TEN1|994|protein_coding|	994	756.817	249.354	6.38049	ENSG00000257949.6	TEN1-201
TENM1	ENST00000422452.2|ENSG00000009694.13|OTTHUMG00000022721.1|-|TENM1-202|TENM1|12891|protein_coding|	12891	12653.8	4.04932	0.00619712	ENSG00000009694.13	TENM1-202
TENM2	ENST00000520394.5|ENSG00000145934.16|OTTHUMG00000162928.4|OTTHUMT00000371066.2|TENM2-207|TENM2|8034|protein_coding|	8034	7796.82	1.0	0.00248377	ENSG00000145934.16	TENM2-207
TENM3	ENST00000512480.5|ENSG00000218336.8|OTTHUMG00000160682.5|OTTHUMT00000361737.4|TENM3-205|TENM3|651|protein_coding|	651	413.817	1.74711	0.0817599	ENSG00000218336.8	TENM3-205
TENM4	ENST00000278550.11|ENSG00000149256.15|OTTHUMG00000166770.6|OTTHUMT00000391406.2|TENM4-201|TENM4|14000|protein_coding|	14000	13762.8	18.0	0.0253276	ENSG00000149256.15	TENM4-201
TENT2	ENST00000423041.6|ENSG00000164329.13|OTTHUMG00000108163.4|OTTHUMT00000369347.1|TENT2-202|TENT2|3223|protein_coding|	3223	2985.82	606.246	3.93201	ENSG00000164329.13	TENT2-202
TENT4A	ENST00000230859.7|ENSG00000112941.13|OTTHUMG00000090457.5|OTTHUMT00000206904.2|TENT4A-201|TENT4A|5459|protein_coding|	5459	5221.82	1409.78	5.22827	ENSG00000112941.13	TENT4A-201
TENT4B	ENST00000436909.7|ENSG00000121274.12|OTTHUMG00000173452.4|OTTHUMT00000423149.2|TENT4B-202|TENT4B|4635|protein_coding|	4635	4397.82	737.608	3.24801	ENSG00000121274.12	TENT4B-202
TENT5A	ENST00000320172.10|ENSG00000112773.15|OTTHUMG00000015097.1|OTTHUMT00000041331.1|TENT5A-201|TENT5A|5609|protein_coding|	5609	5371.82	51.0	0.183856	ENSG00000112773.15	TENT5A-201
TENT5B	ENST00000289166.5|ENSG00000158246.7|OTTHUMG00000004278.3|OTTHUMT00000012347.2|TENT5B-201|TENT5B|2368|protein_coding|	2368	2130.82	4.0	0.0363532	ENSG00000158246.7	TENT5B-201
TENT5C	ENST00000369448.3|ENSG00000183508.4|OTTHUMG00000013703.2|OTTHUMT00000038424.1|TENT5C-201|TENT5C|5751|protein_coding|	5751	5513.82	134.0	0.470632	ENSG00000183508.4	TENT5C-201
TENT5D	ENST00000538312.5|ENSG00000174016.11|OTTHUMG00000021902.1|-|TENT5D-202|TENT5D|3106|protein_coding|	3106	2868.82	0.0	0.0	ENSG00000174016.11	TENT5D-202
TEP1	ENST00000262715.9|ENSG00000129566.12|OTTHUMG00000029515.6|OTTHUMT00000073563.2|TEP1-201|TEP1|10695|protein_coding|	10695	10457.8	1266.4	2.34509	ENSG00000129566.12	TEP1-201
TEPP	ENST00000290871.9|ENSG00000159648.11|OTTHUMG00000133463.5|OTTHUMT00000257339.2|TEPP-201|TEPP|1079|protein_coding|	1079	841.817	0.0	0.0	ENSG00000159648.11	TEPP-201
TEPSIN	ENST00000300714.7|ENSG00000167302.10|OTTHUMG00000177866.4|OTTHUMT00000439315.1|TEPSIN-201|TEPSIN|2287|protein_coding|	2287	2049.82	162.085	1.53129	ENSG00000167302.10	TEPSIN-201
TERB1	ENST00000559403.1|ENSG00000249961.9|OTTHUMG00000133562.5|OTTHUMT00000418865.2|TERB1-205|TERB1|629|protein_coding|	629	391.817	6.52303	0.3224	ENSG00000249961.9	TERB1-205
TERB2	ENST00000340827.3|ENSG00000167014.10|OTTHUMG00000131264.2|OTTHUMT00000254032.1|TERB2-201|TERB2|1281|protein_coding|	1281	1043.82	0.0	0.0	ENSG00000167014.10	TERB2-201
TERF1	ENST00000276603.9|ENSG00000147601.13|OTTHUMG00000164522.5|OTTHUMT00000379093.1|TERF1-202|TERF1|1677|protein_coding|	1677	1439.82	186.765	2.51199	ENSG00000147601.13	TERF1-202
TERF2	ENST00000254942.7|ENSG00000132604.10|OTTHUMG00000137566.8|OTTHUMT00000268944.2|TERF2-201|TERF2|2983|protein_coding|	2983	2745.82	773.727	5.45689	ENSG00000132604.10	TERF2-201
TERF2IP	ENST00000300086.4|ENSG00000166848.5|OTTHUMG00000177136.3|OTTHUMT00000435519.1|TERF2IP-201|TERF2IP|2118|protein_coding|	2118	1880.82	1823.57	18.7761	ENSG00000166848.5	TERF2IP-201
TERT	ENST00000310581.9|ENSG00000164362.19|OTTHUMG00000090357.6|OTTHUMT00000206729.2|TERT-201|TERT|4018|protein_coding|	4018	3780.82	423.973	2.17161	ENSG00000164362.19	TERT-201
TES	ENST00000358204.8|ENSG00000135269.17|OTTHUMG00000023092.9|OTTHUMT00000059413.2|TES-201|TES|2782|protein_coding|	2782	2544.82	1312.84	9.99044	ENSG00000135269.17	TES-201
TESC	ENST00000335209.11|ENSG00000088992.17|OTTHUMG00000144168.4|OTTHUMT00000291363.2|TESC-201|TESC|1041|protein_coding|	1041	803.817	118.03	2.84358	ENSG00000088992.17	TESC-201
TESK1	ENST00000620767.4|ENSG00000107140.15|OTTHUMG00000019863.1|-|TESK1-206|TESK1|2438|protein_coding|	2438	2200.82	258.8	2.27724	ENSG00000107140.15	TESK1-206
TESK2	ENST00000372086.3|ENSG00000070759.16|OTTHUMG00000007680.2|OTTHUMT00000020523.1|TESK2-202|TESK2|3074|protein_coding|	3074	2836.82	194.886	1.33039	ENSG00000070759.16	TESK2-202
TESMIN	ENST00000255087.9|ENSG00000132749.10|OTTHUMG00000167891.2|OTTHUMT00000396844.1|TESMIN-201|TESMIN|2579|protein_coding|	2579	2341.82	16.389	0.135528	ENSG00000132749.10	TESMIN-201
TESPA1	ENST00000449076.5|ENSG00000135426.15|OTTHUMG00000165407.3|OTTHUMT00000383822.1|TESPA1-202|TESPA1|2010|protein_coding|	2010	1772.82	457.705	4.99979	ENSG00000135426.15	TESPA1-202
TET1	ENST00000373644.4|ENSG00000138336.8|OTTHUMG00000018359.1|OTTHUMT00000048354.1|TET1-201|TET1|9288|protein_coding|	9288	9050.82	179.0	0.382996	ENSG00000138336.8	TET1-201
TET2	ENST00000380013.8|ENSG00000168769.13|OTTHUMG00000131213.3|OTTHUMT00000253952.2|TET2-203|TET2|9679|protein_coding|	9679	9441.82	3144.19	6.44886	ENSG00000168769.13	TET2-203
TET3	ENST00000409262.7|ENSG00000187605.15|OTTHUMG00000152823.8|OTTHUMT00000328141.5|TET3-202|TET3|11388|protein_coding|	11388	11150.8	3172.32	5.50934	ENSG00000187605.15	TET3-202
TEX10	ENST00000374902.8|ENSG00000136891.13|OTTHUMG00000020366.2|OTTHUMT00000053416.1|TEX10-201|TEX10|3074|protein_coding|	3074	2836.82	1310.13	8.94357	ENSG00000136891.13	TEX10-201
TEX101	ENST00000602198.5|ENSG00000131126.18|OTTHUMG00000182695.2|OTTHUMT00000463173.1|TEX101-203|TEX101|1446|protein_coding|	1446	1208.82	0.0	0.0	ENSG00000131126.18	TEX101-203
TEX11	ENST00000395889.6|ENSG00000120498.13|OTTHUMG00000021782.2|OTTHUMT00000359072.1|TEX11-204|TEX11|3133|protein_coding|	3133	2895.82	1.00016	0.00668845	ENSG00000120498.13	TEX11-204
TEX12	ENST00000530752.5|ENSG00000150783.9|OTTHUMG00000167008.1|OTTHUMT00000392416.1|TEX12-202|TEX12|787|protein_coding|	787	549.817	4.52604	0.159415	ENSG00000150783.9	TEX12-202
TEX13A	ENST00000600991.5|ENSG00000268629.6|OTTHUMG00000022133.3|OTTHUMT00000057774.3|TEX13A-201|TEX13A|1377|protein_coding|	1377	1139.82	0.0	0.0	ENSG00000268629.6	TEX13A-201
TEX13B	ENST00000302917.1|ENSG00000170925.3|OTTHUMG00000022174.1|OTTHUMT00000057857.1|TEX13B-201|TEX13B|1248|protein_coding|	1248	1010.82	0.0	0.0	ENSG00000170925.3	TEX13B-201
TEX13C	ENST00000632600.1|ENSG00000282815.1|OTTHUMG00000191426.1|OTTHUMT00000487854.1|TEX13C-201|TEX13C|5095|protein_coding|	5095	4857.82	2.00122	0.00797779	ENSG00000282815.1	TEX13C-201
TEX13D	ENST00000632372.2|ENSG00000282419.2|OTTHUMG00000190648.4|OTTHUMT00000485444.3|TEX13D-201|TEX13D|4203|protein_coding|	4203	3965.82	3.02157	0.0147547	ENSG00000282419.2	TEX13D-201
