Chromosome	Start	End	Name	Score	Cell	K562
chr15	27082069	27082519	NR2F6	419	K562	True
chr15	27220224	27220552	NR2F6	1000	K562	True
chr15	27235149	27235557	NR2F6	1000	K562	True
chr15	27454407	27454550	NR2F6	691	K562	True
chr15	27532244	27532694	NR2F6	195	K562	True
chr15	28017244	28017773	NR2F6	485	HepG2,K562	True
chr15	28911331	28911491	NR2F6	874	K562	True
chr15	28950067	28950517	NR2F6	576	K562	True
chr15	28955152	28955602	NR2F6	654	K562	True
chr15	28968675	28968854	NR2F6	1000	K562	True
chr15	29067955	29068338	NR2F6	1000	K562	True
chr15	29673048	29673498	NR2F6	555	K562	True
chr15	30978315	30978765	NR2F6	623	K562	True
chr15	31435231	31435726	NR2F6	337	HepG2,K562	True
chr15	31488660	31489110	NR2F6	312	K562	True
chr15	32850077	32850527	NR2F6	233	K562	True
chr15	33956001	33956172	NR2F6	521	K562	True
chr15	33964081	33964531	NR2F6	424	K562	True
chr15	34047450	34047900	NR2F6	560	K562	True
chr15	34101724	34102174	NR2F6	235	K562	True
chr15	34210018	34210458	NR2F6	913	HepG2,K562	True
chr15	34224738	34224987	NR2F6	885	HepG2,K562	True
chr15	34252488	34252938	NR2F6	500	K562	True
chr15	34318880	34319320	NR2F6	741	HepG2,K562	True
chr15	34331827	34332277	NR2F6	293	K562	True
chr15	34654691	34654917	NR2F6	984	K562	True
chr15	34657462	34657912	NR2F6	247	K562	True
chr15	34969517	34970170	NR2F6	471	K562	True
chr15	34980649	34981099	NR2F6	210	K562	True
chr15	35115176	35115794	NR2F6	759	HepG2,K562	True
chr15	35166675	35167125	NR2F6	319	K562	True
chr15	35293337	35293787	NR2F6	465	K562	True
chr15	35306199	35306649	NR2F6	389	K562	True
chr15	35482131	35482581	NR2F6	639	K562	True
chr15	35560256	35560706	NR2F6	271	K562	True
chr15	35692486	35692936	NR2F6	387	K562	True
chr15	35696623	35697073	NR2F6	291	K562	True
chr15	35705596	35706288	NR2F6	243	K562	True
chr15	36334154	36334604	NR2F6	372	K562	True
chr15	36428403	36428516	NR2F6	879	K562	True
chr15	36432260	36432710	NR2F6	216	K562	True
chr15	36897043	36897704	NR2F6	464	K562	True
chr15	36960056	36960506	NR2F6	253	K562	True
chr15	36960744	36961194	NR2F6	308	K562	True
chr15	37019808	37020459	NR2F6	645	HepG2,K562	True
chr15	37058308	37058748	NR2F6	1000	HepG2,K562	True
chr15	37104486	37104936	NR2F6	261	K562	True
chr15	38069684	38070134	NR2F6	267	K562	True
chr15	38127306	38127756	NR2F6	303	K562	True
chr15	38253490	38254184	NR2F6	283	K562	True
chr15	38307289	38307739	NR2F6	412	K562	True
chr15	38438108	38438558	NR2F6	238	K562	True
chr15	38453849	38454338	NR2F6	342	HepG2,K562	True
chr15	38589518	38589968	NR2F6	216	K562	True
chr15	38601920	38602370	NR2F6	439	K562	True
chr15	38687707	38688157	NR2F6	264	K562	True
chr15	38724810	38725266	NR2F6	359	HepG2,K562	True
chr15	39133384	39133554	NR2F6	540	K562	True
chr15	39139908	39140358	NR2F6	676	K562	True
chr15	39392491	39392941	NR2F6	312	K562	True
chr15	39396914	39397364	NR2F6	227	K562	True
chr15	39397855	39398305	NR2F6	221	K562	True
chr15	39493619	39494069	NR2F6	242	K562	True
chr15	39699045	39699188	NR2F6	720	K562	True
chr15	39701960	39702410	NR2F6	355	K562	True
chr15	39704676	39705126	NR2F6	320	K562	True
chr15	39721181	39721631	NR2F6	280	K562	True
chr15	39777997	39778447	NR2F6	329	K562	True
chr15	39803033	39803343	NR2F6	1000	K562	True
chr15	39897210	39897660	NR2F6	482	K562	True
chr15	40039127	40039619	NR2F6	298	HepG2,K562	True
chr15	40080795	40081245	NR2F6	199	K562	True
chr15	40081569	40082019	NR2F6	1000	HepG2,K562	True
chr15	40089023	40089196	NR2F6	647	K562	True
chr15	40092157	40092919	NR2F6	1000	HepG2,K562	True
chr15	40095268	40095718	NR2F6	339	K562	True
chr15	40098585	40099035	NR2F6	826	HepG2,K562	True
chr15	40111854	40112304	NR2F6	632	HepG2,K562	True
chr15	40137778	40138228	NR2F6	541	K562	True
chr15	40257964	40258414	NR2F6	261	K562	True
chr15	40308907	40309357	NR2F6	502	K562	True
chr15	40330583	40330772	NR2F6	1000	K562	True
chr15	40334130	40334580	NR2F6	313	K562	True
chr15	40511448	40511898	NR2F6	714	HepG2,K562	True
chr15	40559316	40559766	NR2F6	227	K562	True
chr15	40582647	40583296	NR2F6	433	HepG2,K562	True
chr15	40679045	40679495	NR2F6	307	K562	True
chr15	40744322	40744476	NR2F6	649	K562	True
chr15	40745694	40746144	NR2F6	416	K562	True
chr15	40747672	40748122	NR2F6	374	K562	True
chr15	40826166	40826460	NR2F6	1000	K562	True
chr15	40909676	40910332	NR2F6	1000	HepG2,K562	True
chr15	40941042	40941492	NR2F6	214	K562	True
chr15	41115490	41116132	NR2F6	580	HepG2,K562	True
chr15	41231175	41231701	NR2F6	796	HepG2,K562	True
chr15	41291587	41292037	NR2F6	358	K562	True
chr15	41332787	41333237	NR2F6	237	K562	True
chr15	41334464	41334914	NR2F6	535	K562	True
chr15	41336691	41337141	NR2F6	255	K562	True
chr15	41409662	41410312	NR2F6	805	K562	True
chr15	41477147	41477597	NR2F6	389	K562	True
chr15	41494304	41494781	NR2F6	363	HepG2,K562	True
chr15	41495820	41496270	NR2F6	175	K562	True
chr15	41659270	41659920	NR2F6	196	K562	True
chr15	41773878	41774328	NR2F6	247	K562	True
chr15	41790993	41791443	NR2F6	160	K562	True
chr15	41860093	41860436	NR2F6	1000	HepG2,K562	True
chr15	41866152	41866602	NR2F6	915	HepG2,K562	True
chr15	42138964	42139414	NR2F6	839	HepG2,K562	True
chr15	42273641	42274478	NR2F6	112	K562	True
chr15	42342681	42343131	NR2F6	266	K562	True
chr15	42474758	42475412	NR2F6	226	K562	True
chr15	42490307	42491755	NR2F6	394	HepG2,K562	True
chr15	42499158	42499608	NR2F6	371	K562	True
chr15	42499892	42500342	NR2F6	478	K562	True
chr15	42584359	42584809	NR2F6	620	K562	True
chr15	42610625	42611075	NR2F6	534	K562	True
chr15	42680026	42680476	NR2F6	369	K562	True
chr15	42933941	42934179	NR2F6	881	K562	True
chr15	43093189	43093384	NR2F6	745	K562	True
chr15	43094682	43095132	NR2F6	209	K562	True
chr15	43102198	43102648	NR2F6	275	K562	True
chr15	43122215	43122665	NR2F6	620	K562	True
chr15	43133019	43133469	NR2F6	606	K562	True
chr15	43169860	43170310	NR2F6	468	K562	True
chr15	43220856	43221306	NR2F6	218	K562	True
chr15	43230681	43230998	NR2F6	1000	K562	True
chr15	43330520	43331175	NR2F6	668	HepG2,K562	True
chr15	43371373	43371823	NR2F6	724	HepG2,K562	True
chr15	43412604	43413054	NR2F6	325	K562	True
chr15	43440777	43441227	NR2F6	488	HepG2,K562	True
chr15	43493697	43494147	NR2F6	241	K562	True
chr15	43510188	43510699	NR2F6	559	HepG2,K562	True
chr15	43512073	43512523	NR2F6	291	K562	True
chr15	43793055	43793505	NR2F6	453	K562	True
chr15	43824120	43824570	NR2F6	126	K562	True
chr15	43825486	43825936	NR2F6	237	K562	True
chr15	43877563	43878013	NR2F6	299	K562	True
chr15	44427823	44428273	NR2F6	201	K562	True
chr15	44662365	44663058	NR2F6	460	K562	True
chr15	44711576	44712026	NR2F6	296	K562	True
chr15	44724286	44724936	NR2F6	504	K562	True
chr15	44728508	44729093	NR2F6	1000	HepG2,K562	True
chr15	44735329	44736048	NR2F6	234	K562	True
chr15	44781320	44781979	NR2F6	290	K562	True
chr15	44792812	44793119	NR2F6	1000	K562	True
chr15	44830907	44831357	NR2F6	243	K562	True
chr15	45045367	45045817	NR2F6	250	K562	True
chr15	45049298	45049561	NR2F6	1000	K562	True
chr15	45118042	45118492	NR2F6	269	K562	True
chr15	45167364	45168003	NR2F6	743	HepG2,K562	True
chr15	45169237	45169687	NR2F6	263	K562	True
chr15	45200291	45200943	NR2F6	325	K562	True
chr15	45583233	45583683	NR2F6	154	K562	True
chr15	48330210	48330737	NR2F6	935	K562	True
chr15	48555248	48555897	NR2F6	698	K562	True
chr15	48580441	48580570	NR2F6	789	K562	True
chr15	48590591	48591041	NR2F6	336	K562	True
chr15	48592355	48592805	NR2F6	663	K562	True
chr15	48719554	48720004	NR2F6	175	K562	True
chr15	48851916	48852573	NR2F6	362	K562	True
chr15	48855801	48856251	NR2F6	391	K562	True
chr15	48883658	48884108	NR2F6	483	K562	True
chr15	48900425	48900875	NR2F6	388	K562	True
chr15	49096387	49096837	NR2F6	1000	HepG2,K562	True
chr15	49152376	49152826	NR2F6	279	K562	True
chr15	49549423	49549541	NR2F6	388	K562	True
chr15	49619335	49619785	NR2F6	826	K562	True
chr15	49621397	49621847	NR2F6	234	K562	True
chr15	49732100	49732550	NR2F6	219	K562	True
chr15	50003680	50004130	NR2F6	623	K562	True
chr15	50116565	50116855	NR2F6	1000	HepG2,K562	True
chr15	50118814	50119264	NR2F6	138	K562	True
chr15	50134364	50134814	NR2F6	394	K562	True
chr15	50137350	50137547	NR2F6	911	K562	True
chr15	50235755	50236205	NR2F6	601	K562	True
chr15	50258003	50258165	NR2F6	733	K562	True
chr15	50261072	50261571	NR2F6	662	K562	True
chr15	50320736	50321389	NR2F6	353	K562	True
chr15	50354950	50355400	NR2F6	196	K562	True
chr15	50677060	50677510	NR2F6	254	K562	True
chr15	50907651	50908101	NR2F6	430	K562	True
chr15	51003938	51004604	NR2F6	273	K562	True
chr15	51121055	51121505	NR2F6	331	K562	True
chr15	51228406	51228856	NR2F6	818	K562	True
chr15	51286636	51287076	NR2F6	811	HepG2,K562	True
chr15	51381146	51381586	NR2F6	1000	HepG2,K562	True
chr15	51577106	51577432	NR2F6	1000	K562	True
chr15	51580382	51580832	NR2F6	404	K562	True
chr15	51600214	51600434	NR2F6	1000	K562	True
chr15	51603462	51604114	NR2F6	253	K562	True
chr15	51617321	51617771	NR2F6	269	K562	True
chr15	51623492	51623942	NR2F6	307	K562	True
chr15	51627536	51627986	NR2F6	253	K562	True
chr15	51634672	51635122	NR2F6	244	K562	True
chr15	51647075	51647525	NR2F6	1000	K562	True
chr15	51652064	51652514	NR2F6	511	K562	True
chr15	51699366	51699816	NR2F6	268	K562	True
chr15	51801374	51801824	NR2F6	349	K562	True
chr15	51816541	51817184	NR2F6	1000	HepG2,K562	True
chr15	51829169	51829673	NR2F6	848	K562	True
chr15	51981404	51982719	NR2F6	328	HepG2,K562	True
chr15	52078861	52079316	NR2F6	573	HepG2,K562	True
chr15	52116024	52116474	NR2F6	818	HepG2,K562	True
chr15	52415034	52415146	NR2F6	581	K562	True
chr15	52564927	52565377	NR2F6	222	K562	True
chr15	52568893	52569379	NR2F6	615	HepG2,K562	True
chr15	52586204	52586644	NR2F6	648	HepG2,K562	True
chr15	55106125	55106575	NR2F6	255	K562	True
chr15	55116555	55117005	NR2F6	324	K562	True
chr15	55237462	55237912	NR2F6	472	K562	True
chr15	55239686	55240136	NR2F6	321	K562	True
chr15	55256673	55257123	NR2F6	355	K562	True
chr15	55279701	55280277	NR2F6	1000	K562	True
chr15	55282200	55282650	NR2F6	488	K562	True
chr15	55288244	55288694	NR2F6	256	K562	True
chr15	55290238	55290688	NR2F6	272	K562	True
chr15	55318737	55319433	NR2F6	78	K562	True
chr15	55401169	55401988	NR2F6	298	K562	True
chr15	55403444	55404096	NR2F6	600	K562	True
chr15	55422235	55422685	NR2F6	223	K562	True
chr15	55661357	55661774	NR2F6	1000	HepG2,K562	True
chr15	55936851	55937301	NR2F6	440	K562	True
chr15	56203462	56203912	NR2F6	554	K562	True
chr15	56207639	56208089	NR2F6	363	K562	True
chr15	56251225	56251874	NR2F6	828	K562	True
chr15	56293561	56293703	NR2F6	425	K562	True
chr15	56732063	56732513	NR2F6	281	K562	True
chr15	56737309	56737759	NR2F6	572	K562	True
chr15	56887630	56887843	NR2F6	1000	HepG2,K562	True
chr15	56923136	56923586	NR2F6	450	K562	True
chr15	57019536	57019986	NR2F6	284	K562	True
chr15	57031166	57031616	NR2F6	438	K562	True
chr15	57140637	57141087	NR2F6	520	K562	True
chr15	57283735	57284185	NR2F6	207	K562	True
chr15	57322069	57322519	NR2F6	239	K562	True
chr15	57323652	57324102	NR2F6	660	K562	True
chr15	57329947	57330397	NR2F6	263	K562	True
chr15	57337802	57338252	NR2F6	274	K562	True
chr15	57732692	57733142	NR2F6	433	K562	True
chr15	57941180	57941630	NR2F6	270	K562	True
chr15	57999676	58000126	NR2F6	300	K562	True
chr15	58013971	58014421	NR2F6	579	K562	True
chr15	58166920	58167380	NR2F6	279	HepG2,K562	True
chr15	58176700	58177150	NR2F6	360	K562	True
chr15	58179661	58180111	NR2F6	485	K562	True
chr15	58189042	58189492	NR2F6	511	K562	True
chr15	58213006	58213456	NR2F6	220	K562	True
chr15	58282335	58282695	NR2F6	1000	HepG2,K562	True
chr15	58329959	58330409	NR2F6	373	K562	True
chr15	58332127	58332778	NR2F6	1000	HepG2,K562	True
chr15	58379420	58379870	NR2F6	351	K562	True
chr15	58404068	58404518	NR2F6	425	K562	True
chr15	58429950	58430400	NR2F6	413	K562	True
chr15	58454352	58454802	NR2F6	509	K562	True
chr15	58469912	58470443	NR2F6	384	HepG2,K562	True
chr15	58489437	58490090	NR2F6	545	K562	True
chr15	58521483	58521933	NR2F6	199	K562	True
chr15	58538574	58539024	NR2F6	242	K562	True
chr15	58546613	58547295	NR2F6	347	HepG2,K562	True
chr15	58551577	58552278	NR2F6	314	HepG2,K562	True
chr15	58669160	58669610	NR2F6	722	K562	True
chr15	58770650	58771135	NR2F6	475	HepG2,K562	True
chr15	58778798	58779248	NR2F6	506	K562	True
chr15	58934084	58934534	NR2F6	210	K562	True
chr15	59423329	59423779	NR2F6	299	K562	True
chr15	59532726	59533212	NR2F6	320	HepG2,K562	True
chr15	59685893	59686343	NR2F6	371	K562	True
chr15	59689684	59690134	NR2F6	201	K562	True
chr15	60423965	60424415	NR2F6	494	K562	True
chr15	60479032	60479482	NR2F6	181	K562	True
chr15	60585745	60586084	NR2F6	1000	HepG2,K562	True
chr15	60615020	60615470	NR2F6	503	K562	True
chr15	62053415	62053865	NR2F6	527	K562	True
chr15	62094369	62094819	NR2F6	578	K562	True
chr15	62928564	62928780	NR2F6	843	K562	True
chr15	63049197	63049647	NR2F6	230	K562	True
chr15	63051312	63051762	NR2F6	455	K562	True
chr15	63063080	63063530	NR2F6	227	K562	True
chr15	63073755	63074205	NR2F6	561	K562	True
chr15	63093472	63093922	NR2F6	796	HepG2,K562	True
chr15	63109890	63110340	NR2F6	292	K562	True
chr15	63110578	63111028	NR2F6	257	K562	True
chr15	63192361	63192811	NR2F6	221	K562	True
chr15	63202204	63202654	NR2F6	438	K562	True
chr15	63203775	63204024	NR2F6	1000	K562	True
chr15	63212220	63212872	NR2F6	250	K562	True
chr15	63226822	63227272	NR2F6	469	K562	True
chr15	63233651	63234111	NR2F6	486	HepG2,K562	True
chr15	63243803	63244253	NR2F6	720	K562	True
chr15	63292238	63292688	NR2F6	400	K562	True
chr15	63300051	63300307	NR2F6	838	K562	True
chr15	63341891	63342341	NR2F6	249	K562	True
chr15	63343082	63343297	NR2F6	755	K562	True
chr15	63363382	63363569	NR2F6	769	K562	True
chr15	63374089	63374539	NR2F6	232	K562	True
chr15	63395665	63396105	NR2F6	1000	HepG2,K562	True
chr15	63396590	63397040	NR2F6	313	K562	True
chr15	63484378	63484828	NR2F6	285	K562	True
chr15	63503411	63503969	NR2F6	747	HepG2,K562	True
chr15	63516069	63516519	NR2F6	217	K562	True
chr15	63522958	63523408	NR2F6	212	K562	True
chr15	63735444	63735894	NR2F6	359	K562	True
chr15	63822521	63822971	NR2F6	234	K562	True
chr15	63834302	63834594	NR2F6	1000	K562	True
chr15	63841779	63842229	NR2F6	301	K562	True
chr15	63857304	63857754	NR2F6	311	K562	True
chr15	63895208	63895658	NR2F6	498	K562	True
chr15	63896668	63897143	NR2F6	1000	HepG2,K562	True
chr15	63918837	63919287	NR2F6	415	K562	True
chr15	64027644	64028094	NR2F6	440	K562	True
chr15	64051804	64052267	NR2F6	422	HepG2,K562	True
chr15	64063990	64064525	NR2F6	200	HepG2,K562	True
chr15	64071180	64071630	NR2F6	488	K562	True
chr15	64092194	64092402	NR2F6	751	K562	True
chr15	64217015	64217465	NR2F6	670	HepG2,K562	True
chr15	64430171	64430621	NR2F6	284	K562	True
chr15	64439115	64439308	NR2F6	856	K562	True
chr15	64454219	64454669	NR2F6	414	HepG2,K562	True
chr15	64461824	64462264	NR2F6	1000	HepG2,K562	True
chr15	64566481	64566931	NR2F6	320	K562	True
chr15	64695490	64695940	NR2F6	574	K562	True
chr15	64703894	64704344	NR2F6	228	K562	True
chr15	64772486	64772936	NR2F6	433	K562	True
chr15	64780768	64781218	NR2F6	292	K562	True
chr15	64848292	64848759	NR2F6	425	HepG2,K562	True
chr15	64875961	64876158	NR2F6	756	K562	True
chr15	64897422	64897872	NR2F6	329	K562	True
chr15	64915959	64916611	NR2F6	725	HepG2,K562	True
chr15	64925378	64925671	NR2F6	1000	K562	True
chr15	65185493	65185933	NR2F6	839	HepG2,K562	True
chr15	65212140	65212590	NR2F6	375	K562	True
chr15	65214061	65214511	NR2F6	406	K562	True
chr15	65236907	65237556	NR2F6	552	K562	True
chr15	65252564	65253014	NR2F6	337	K562	True
chr15	65289434	65289884	NR2F6	258	K562	True
chr15	65295928	65296638	NR2F6	550	HepG2,K562	True
chr15	65304783	65305403	NR2F6	886	K562	True
chr15	65340062	65340512	NR2F6	204	K562	True
chr15	65378489	65378939	NR2F6	1000	HepG2,K562	True
chr15	65384746	65385219	NR2F6	609	HepG2,K562	True
chr15	65513076	65513732	NR2F6	280	K562	True
chr15	65517016	65517466	NR2F6	229	K562	True
chr15	65743739	65744189	NR2F6	701	K562	True
chr15	65757141	65757591	NR2F6	284	K562	True
chr15	65783823	65784273	NR2F6	392	K562	True
chr15	65787637	65788133	NR2F6	583	HepG2,K562	True
chr15	65792336	65792786	NR2F6	432	K562	True
chr15	65819621	65820071	NR2F6	300	K562	True
chr15	65837339	65837789	NR2F6	275	K562	True
chr15	65851965	65852415	NR2F6	384	K562	True
chr15	65871133	65871583	NR2F6	296	K562	True
chr15	65871869	65872597	NR2F6	317	K562	True
chr15	65904214	65904664	NR2F6	545	K562	True
chr15	65963863	65964313	NR2F6	414	K562	True
chr15	66009228	66009678	NR2F6	449	K562	True
chr15	66269583	66270268	NR2F6	248	K562	True
chr15	66323361	66323856	NR2F6	685	K562	True
chr15	66386200	66386852	NR2F6	247	K562	True
chr15	66432562	66433012	NR2F6	263	K562	True
chr15	66465322	66465772	NR2F6	319	K562	True
chr15	66497767	66498368	NR2F6	313	HepG2,K562	True
chr15	66504826	66505416	NR2F6	428	HepG2,K562	True
chr15	66507917	66508737	NR2F6	141	K562	True
chr15	66635593	66636043	NR2F6	246	K562	True
chr15	66650425	66650953	NR2F6	802	HepG2,K562	True
chr15	66679696	66680146	NR2F6	281	K562	True
chr15	66842921	66843478	NR2F6	393	HepG2,K562	True
chr15	66891770	66892220	NR2F6	559	K562	True
chr15	66931541	66932429	NR2F6	313	HepG2,K562	True
chr15	67067122	67067785	NR2F6	275	K562	True
chr15	67076167	67076816	NR2F6	384	K562	True
chr15	67080929	67081379	NR2F6	309	K562	True
chr15	67091213	67091610	NR2F6	1000	K562	True
chr15	67108491	67108941	NR2F6	1000	HepG2,K562	True
chr15	67116699	67117149	NR2F6	282	HepG2,K562	True
chr15	67125551	67126001	NR2F6	261	K562	True
chr15	67137582	67138232	NR2F6	236	K562	True
chr15	67150142	67150774	NR2F6	1000	K562	True
chr15	67251797	67252247	NR2F6	259	K562	True
chr15	67359738	67360271	NR2F6	686	K562	True
chr15	67483499	67483949	NR2F6	361	K562	True
chr15	67550373	67550823	NR2F6	362	K562	True
chr15	67575241	67575691	NR2F6	548	K562	True
chr15	67787142	67787592	NR2F6	302	K562	True
chr15	67843659	67844324	NR2F6	995	HepG2,K562	True
chr15	67892529	67892979	NR2F6	459	K562	True
chr15	68023329	68023779	NR2F6	334	K562	True
chr15	68053887	68054337	NR2F6	312	K562	True
chr15	68278805	68279255	NR2F6	258	K562	True
chr15	68281114	68281289	NR2F6	945	K562	True
chr15	68314568	68315030	NR2F6	403	HepG2,K562	True
chr15	68463896	68464346	NR2F6	579	K562	True
chr15	68734540	68734726	NR2F6	692	K562	True
chr15	68771704	68772154	NR2F6	225	K562	True
chr15	68818325	68818775	NR2F6	273	K562	True
chr15	68972566	68973016	NR2F6	363	K562	True
chr15	68984171	68984621	NR2F6	219	K562	True
chr15	68991871	68991993	NR2F6	813	K562	True
chr15	69194839	69195289	NR2F6	302	K562	True
chr15	69305397	69305837	NR2F6	591	HepG2,K562	True
chr15	69358505	69359017	NR2F6	855	HepG2,K562	True
chr15	69452211	69452861	NR2F6	279	K562	True
chr15	69465892	69466342	NR2F6	341	K562	True
chr15	69468399	69468849	NR2F6	453	K562	True
chr15	69469767	69470217	NR2F6	394	K562	True
chr15	69953741	69954191	NR2F6	310	K562	True
chr15	70090196	70090664	NR2F6	287	HepG2,K562	True
chr15	70091882	70092332	NR2F6	550	K562	True
chr15	70171471	70171921	NR2F6	334	K562	True
chr15	70308214	70308664	NR2F6	357	K562	True
chr15	70380397	70380847	NR2F6	620	K562	True
chr15	70433080	70433520	NR2F6	1000	HepG2,K562	True
chr15	70447887	70448337	NR2F6	598	K562	True
chr15	70463015	70463543	NR2F6	785	K562	True
chr15	70892534	70893230	NR2F6	791	HepG2,K562	True
chr15	71115252	71115480	NR2F6	998	HepG2,K562	True
chr15	71251961	71252411	NR2F6	392	K562	True
chr15	71806297	71806747	NR2F6	215	K562	True
chr15	72141664	72142114	NR2F6	785	HepG2,K562	True
chr15	72228507	72229015	NR2F6	1000	HepG2,K562	True
chr15	72232121	72232571	NR2F6	612	K562	True
chr15	72281252	72281902	NR2F6	392	HepG2,K562	True
chr15	72473577	72474227	NR2F6	228	K562	True
chr15	72474981	72475734	NR2F6	241	HepG2,K562	True
chr15	72685893	72686343	NR2F6	310	K562	True
chr15	72734282	72734732	NR2F6	339	K562	True
chr15	73601413	73602062	NR2F6	572	HepG2,K562	True
chr15	73686635	73687085	NR2F6	382	K562	True
chr15	73781004	73781262	NR2F6	1000	K562	True
chr15	73871072	73871522	NR2F6	308	K562	True
chr15	74010831	74011482	NR2F6	251	K562	True
chr15	74389608	74389823	NR2F6	841	K562	True
chr15	74390456	74390906	NR2F6	392	K562	True
chr15	74425644	74426094	NR2F6	375	K562	True
chr15	74546081	74546521	NR2F6	1000	HepG2,K562	True
chr15	74580434	74580816	NR2F6	1000	K562	True
chr15	74584805	74585255	NR2F6	410	K562	True
chr15	74598278	74598737	NR2F6	552	HepG2,K562	True
chr15	74776610	74777060	NR2F6	209	K562	True
chr15	74778068	74778661	NR2F6	1000	HepG2,K562	True
chr15	74779838	74780494	NR2F6	372	HepG2,K562	True
chr15	74790118	74790568	NR2F6	220	K562	True
chr15	74889456	74890483	NR2F6	364	HepG2,K562	True
chr15	74937355	74937805	NR2F6	347	K562	True
chr15	74954464	74954914	NR2F6	760	K562	True
chr15	75036233	75036683	NR2F6	327	K562	True
chr15	75039217	75039409	NR2F6	782	K562	True
chr15	75043000	75044000	NR2F6	1000	HepG2,K562	True
chr15	75054067	75054564	NR2F6	341	HepG2,K562	True
chr15	75065933	75066582	NR2F6	835	K562	True
chr15	75067158	75067608	NR2F6	231	K562	True
chr15	75140161	75140611	NR2F6	769	HepG2,K562	True
chr15	75163352	75163555	NR2F6	912	K562	True
chr15	75166624	75167155	NR2F6	1000	K562	True
chr15	75180794	75181244	NR2F6	413	K562	True
chr15	75201314	75201816	NR2F6	478	HepG2,K562	True
